"","web_url","snippet","lead_paragraph","source","pub_date","document_type","news_desk","section_name","type_of_material","_id","word_count","score","uri","subsectoinName","print_page","headline.main","headline.kicker","headline.content_kicker","headline.print_headline","headline.name","headline.seo","headline.sub","byline.original","byline.organization"
"1","https://www.nytimes.com/reuters/2019/04/09/technology/09reuters-israel-election-expats.html","An Israeli entrepreneur went the extra mile to vote in Tuesday's parliamentary election - 7,401 of them (11,910 km), to be precise.","An Israeli entrepreneur went the extra mile to vote in Tuesday's parliamentary election - 7,401 of them (11,910 km), to be precise.","Reuters","2019-04-09T23:55:38+0000","article","None","Technology","News","5cad315449f0eacbf1f82249",395,0,"nyt://article/dd2f376e-6f66-5db0-82a0-15e9149c6af1",NA,NA,"Israeli Expat Flies In to Vote, Hoping to Help Oust Netanyahu",NA,NA,"Israeli Expat Flies In to Vote, Hoping to Help Oust Netanyahu",NA,NA,NA,"By REUTERS","REUTERS"
"2","https://www.nytimes.com/reuters/2019/04/09/world/europe/09reuters-turkey-election.html","President Tayyip Erdogan's AK Party (AKP) will demand a new vote in Istanbul, a senior party official said on Tuesday after its bid was rejected for a citywide recount of March 31 election results that appeared to hand the party defeat. ","President Tayyip Erdogan's AK Party (AKP) will demand a new vote in Istanbul, a senior party official said on Tuesday after its bid was rejected for a citywide recount of March 31 election results that appeared to hand the party defeat. ","Reuters","2019-04-09T05:25:18+0000","article","None","World","News","5cac2d1849f0eacbf1f81bf0",696,0,"nyt://article/043787e4-1a10-5caa-8de8-17241b19520c","Europe",NA,"Erdogan's AKP to Seek Fresh Vote in Istanbul, Citing Irregularities",NA,NA,"Erdogan's AKP to Seek Fresh Vote in Istanbul, Citing Irregularities",NA,NA,NA,"By REUTERS","REUTERS"
"3","https://www.nytimes.com/aponline/2019/04/09/world/europe/ap-eu-turkey-local-elections.html","Turkey's ruling party says it will appeal to the country's top election authority, demanding a full recount of votes cast in Istanbul in the March 31 mayoral election.","Turkey's ruling party says it will appeal to the country's top election authority, demanding a full recount of votes cast in Istanbul in the March 31 mayoral election.","AP","2019-04-09T15:51:21+0000","article","None","World","News","5cacbfd449f0eacbf1f81e81",143,0,"nyt://article/7ac3f026-b3ea-547c-965f-28844a53e22f","Europe",NA,"Turkish Ruling Party Seeks Total Recount of Istanbul Votes",NA,NA,"Turkish Ruling Party Seeks Total Recount of Istanbul Votes",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"4","https://www.nytimes.com/reuters/2019/04/09/sports/soccer/08reuters-soccer-england-liv-vandijk.html","Liverpool defender Virgil van Dijk says he voted for Manchester City's Raheem Sterling to be named PFA player of the year.","Liverpool defender Virgil van Dijk says he voted for Manchester City's Raheem Sterling to be named PFA player of the year.","Reuters","2019-04-09T04:01:11+0000","article","None","Sports","News","5cac196249f0eacbf1f81bd1",243,0,"nyt://article/f4f094fc-9b96-5a81-be91-1ff51e51131f","Soccer",NA,"Sterling Gets Van Dijk's Vote for PFA Player of the Year",NA,NA,"Sterling Gets Van Dijk's Vote for PFA Player of the Year",NA,NA,NA,"By REUTERS","REUTERS"
"5","https://www.nytimes.com/reuters/2019/04/07/world/europe/07reuters-turkey-election.html","President Tayyip Erdogan's AK Party is seeking a full recount of all votes cast in local elections in Istanbul, a senior party official said on Sunday, a week after initial results showed a narrow victory for Turkey's main opposition party.","President Tayyip Erdogan's AK Party is seeking a full recount of all votes cast in local elections in Istanbul, a senior party official said on Sunday, a week after initial results showed a narrow victory for Turkey's main opposition party.","Reuters","2019-04-07T13:42:55+0000","article","None","World","News","5ca9feb949f0eacbf1f816f9",495,0,"nyt://article/246bcbfd-f0a3-5b94-8baf-a6db5fbf06a5","Europe",NA,"Erdogan's AK Party to Seek Recount of All Istanbul Votes",NA,NA,"Erdogan's AK Party to Seek Recount of All Istanbul Votes",NA,NA,NA,"By REUTERS","REUTERS"
"6","https://www.nytimes.com/reuters/2019/04/09/world/middleeast/09reuters-israel-election-blind.html","Voters in Israel's election who are blind and visually impaired cast their ballots unassisted on Tuesday thanks to a local invention that ""read"" the options out loud for them. ","Voters in Israel's election who are blind and visually impaired cast their ballots unassisted on Tuesday thanks to a local invention that ""read"" the options out loud for them. ","Reuters","2019-04-09T15:55:44+0000","article","None","World","News","5cacc0da49f0eacbf1f81f64",216,0,"nyt://article/35280c33-e657-55d9-b312-545a6f9967bf","Middle East",NA,"'Talking Glasses' Allow Israel's Blind to Cast Votes Unassisted",NA,NA,"'Talking Glasses' Allow Israel's Blind to Cast Votes Unassisted",NA,NA,NA,"By REUTERS","REUTERS"
"7","https://www.nytimes.com/2019/04/08/business/carlos-ghosn-nissan-board-shareholders.html","The Japanese automaker’s chief executive told the shareholders, “We have to admit that there was a significant problem with our corporate governance.”","The Japanese automaker’s chief executive told the shareholders, “We have to admit that there was a significant problem with our corporate governance.”","The New York Times","2019-04-08T17:08:56+0000","article","Business","Business","News","5cab808249f0eacbf1f81a36",734,0,"nyt://article/c5ddd709-050c-566a-9c5e-c74545f2755c",NA,"3","Carlos Ghosn, Once Nissan’s Savior, Is Voted Off the Board",NA,NA,"Nissan’s Savior, Now Behind Bars, Is Voted Off Board",NA,NA,NA,"By BEN DOOLEY",NA
"8","https://www.nytimes.com/interactive/2019/world/asia/india-election.html","How does the election work? Will Modi win? What are the main issues facing India and its 900 million voters?","How does the election work? Will Modi win? What are the main issues facing India and its 900 million voters?","The New York Times","2019-04-10T21:50:06+0000","multimedia","World","World","Interactive Feature","5cae656849f0eacbf1f827d6",0,0,"nyt://interactive/3959901e-89d7-5916-9288-ff0e51b3aa0a","Asia Pacific",NA,"India Election 2019: A Simple Guide to the World’s Largest Vote","",NA,NA,NA,NA,NA,"By JIN WU and JEFFREY GETTLEMAN",NA
"9","https://www.nytimes.com/2019/04/10/world/middleeast/netanyahu-cameras-arab-voter-turnout.html","A public relations firm aligned with Likud said it was behind the placement of more than a thousand cameras in predominantly Arab polling stations.","A public relations firm aligned with Likud said it was behind the placement of more than a thousand cameras in predominantly Arab polling stations.","The New York Times","2019-04-10T23:07:56+0000","article","Foreign","World","News","5cae77a649f0eacbf1f82808",454,0,"nyt://article/ff6e9341-a88b-5d4a-8750-018e985bf3a3","Middle East","10","Israel Voting Cameras Lowered Arab Turnout, Netanyahu Backers Claim",NA,NA,"Firm Boasts Of Its Effort To Suppress Arab Turnout",NA,NA,NA,"By MEGAN SPECIA",NA
"10","https://www.nytimes.com/reuters/2019/04/09/world/europe/09reuters-spain-politics-catalonia.html","A Barcelona court on Tuesday charged 30 people with misuse of public funds over Catalonia's 2017 independence referendum, a move that may worsen tensions between the region and Spain's central government ahead of a nationwide election on April 28.","A Barcelona court on Tuesday charged 30 people with misuse of public funds over Catalonia's 2017 independence referendum, a move that may worsen tensions between the region and Spain's central government ahead of a nationwide election on April 28.","Reuters","2019-04-09T15:55:36+0000","article","None","World","News","5cacc0d249f0eacbf1f81f5b",320,0,"nyt://article/abcc8968-5202-5b36-b6ca-f6e690c45b22","Europe",NA,"Catalan Officials Charged With Helping Organize 2017 Independence Vote",NA,NA,"Catalan Officials Charged With Helping Organize 2017 Independence Vote",NA,NA,NA,"By REUTERS","REUTERS"
"11","https://www.nytimes.com/reuters/2019/04/10/world/asia/10reuters-india-election.html","Indians began voting on Thursday in the first phase of a mammoth general election, with Prime Minister Narendra Modi gunning for a second term having campaigned strongly on his national security record following a flare up in tensions with Pakista...","Indians began voting on Thursday in the first phase of a mammoth general election, with Prime Minister Narendra Modi gunning for a second term having campaigned strongly on his national security record following a flare up in tensions with Pakistan.","Reuters","2019-04-10T06:10:54+0000","article","None","World","News","5cad894949f0eacbf1f8238c",759,0,"nyt://article/efc50e65-8095-5c45-ae2e-8b25dde6ab84","Asia Pacific",NA,"India's Giant Election Gets Underway With Voting in First of 7 Phases",NA,NA,"India's Giant Election Gets Underway With Voting in First of 7 Phases",NA,NA,NA,"By REUTERS","REUTERS"
"12","https://www.nytimes.com/2019/04/09/world/europe/turkey-istanbul-erdogan-vote.html","The Justice and Development Party apparently lost control of Turkey’s largest city, a blow to the power and prestige of President Recep Tayyip Erdogan.","The Justice and Development Party apparently lost control of Turkey’s largest city, a blow to the power and prestige of President Recep Tayyip Erdogan.","The New York Times","2019-04-09T11:51:10+0000","article","Foreign","World","News","5cac878849f0eacbf1f81d1a",1130,0,"nyt://article/7f3987e7-048e-5b9a-92c3-33922e4e8755","Europe","9","Erdogan’s Party Demands New Vote in Istanbul After Losing Election",NA,NA,"Erdogan’s Party Demands a New Vote After Losing Istanbul’s Mayoralty",NA,NA,NA,"By RICHARD PÉREZ-PEÑA",NA
"13","https://www.nytimes.com/reuters/2019/04/04/world/asia/04reuters-indonesia-election-millennials.html","""Mama, just killed a man,"" sings Indonesian President Joko Widodo during a recent ride in a local YouTube celebrity's car while Queen's Bohemian Rhapsody plays in the background. ","""Mama, just killed a man,"" sings Indonesian President Joko Widodo during a recent ride in a local YouTube celebrity's car while Queen's Bohemian Rhapsody plays in the background. ","Reuters","2019-04-04T04:45:58+0000","article","None","World","News","5ca58c6049f0eacbf1f80c45",831,0,"nyt://article/1639dfe7-9df7-54e3-82d8-e78c35a376b7","Asia Pacific",NA,"With Holograms and Breakdancing, a Battle for Indonesia's Youth Vote",NA,NA,"With Holograms and Breakdancing, a Battle for Indonesia's Youth Vote",NA,NA,NA,"By REUTERS","REUTERS"
"14","https://www.nytimes.com/reuters/2019/04/08/world/middleeast/08reuters-turkey-election-erdogan.html","President Tayyip Erdogan said on Monday Turkey's local elections were marred by ""organized crime"" at ballot boxes in Istanbul, raising the possibility of re-running a March 31 vote that handed a slim majority to the main opposition party.","President Tayyip Erdogan said on Monday Turkey's local elections were marred by ""organized crime"" at ballot boxes in Istanbul, raising the possibility of re-running a March 31 vote that handed a slim majority to the main opposition party.","Reuters","2019-04-08T07:43:08+0000","article","None","World","News","5caafbe649f0eacbf1f81888",598,0,"nyt://article/c212411d-d045-5fb7-801b-9f526e2c27be","Middle East",NA,"Erdogan Casts Doubt on Istanbul Vote, Hints at Possible Re-Run",NA,NA,"Erdogan Casts Doubt on Istanbul Vote, Hints at Possible Re-Run",NA,NA,NA,"By REUTERS","REUTERS"
"15","https://www.nytimes.com/reuters/2019/04/04/business/04reuters-people-bezos.html","Amazon.com Inc Chief Executive Officer Jeff Bezos will retain voting control of his entire $143 billion stake in the company under a divorce settlement with his wife, MacKenzie Bezos, who will own 25 percent of those shares, the couple said on Thu...","Amazon.com Inc Chief Executive Officer Jeff Bezos will retain voting control of his entire $143 billion stake in the company under a divorce settlement with his wife, MacKenzie Bezos, who will own 25 percent of those shares, the couple said on Thursday, removing uncertainty over control of the online retailer.","Reuters","2019-04-04T18:10:22+0000","article","None","Business","News","5ca648e749f0eacbf1f80f24",732,0,"nyt://article/c378c565-5b3a-5481-a6b7-c3d490d4d191",NA,NA,"Jeff Bezos Keeps Amazon Voting Power in Divorce Settlement",NA,NA,"Jeff Bezos Keeps Amazon Voting Power in Divorce Settlement",NA,NA,NA,"By REUTERS","REUTERS"
"16","https://www.nytimes.com/reuters/2019/04/09/world/europe/09reuters-turkey-election-party-vote.html","Doubt over local election results in Istanbul will remain if Turkey's High Election Board (YSK) rejects an appeal by President Tayyip Erdogan's AK Party (AKP) to renew elections in the city, a party vice chairman said on Tuesday.","Doubt over local election results in Istanbul will remain if Turkey's High Election Board (YSK) rejects an appeal by President Tayyip Erdogan's AK Party (AKP) to renew elections in the city, a party vice chairman said on Tuesday.","Reuters","2019-04-09T11:22:31+0000","article","None","World","News","5cac80d349f0eacbf1f81cf4",87,0,"nyt://article/0fdc2047-3ee8-5a41-ad20-63938576c8e0","Europe",NA,"Erdogan's AKP Says Doubt Will Remain Unless Istanbul Votes Again",NA,NA,"Erdogan's AKP Says Doubt Will Remain Unless Istanbul Votes Again",NA,NA,NA,"By REUTERS","REUTERS"
"17","https://www.nytimes.com/reuters/2019/04/04/world/europe/04reuters-turkey-election-istanbul.html","Election officials expanded a vote recount in Istanbul late on Thursday, CNN Turk said, as the ruling party of President Tayyip Erdogan pushed its appeal against its shock defeat there in local elections.","Election officials expanded a vote recount in Istanbul late on Thursday, CNN Turk said, as the ruling party of President Tayyip Erdogan pushed its appeal against its shock defeat there in local elections.","Reuters","2019-04-04T10:31:22+0000","article","None","World","News","5ca5dd5349f0eacbf1f80d7f",794,0,"nyt://article/1161cbd2-dc05-50b6-8b41-32ac16818aca","Europe",NA,"Turkey Expands Istanbul Vote Recount After Ruling Party Challenges Losses",NA,NA,"Turkey Expands Istanbul Vote Recount After Ruling Party Challenges Losses",NA,NA,NA,"By REUTERS","REUTERS"
"18","https://www.nytimes.com/reuters/2019/04/04/world/europe/04reuters-britain-eu-may-spokesman.html","The British government has not taken the required steps to hold votes on different Brexit options in parliament on Monday, Prime Minister Theresa May's spokesman said on Thursday.","The British government has not taken the required steps to hold votes on different Brexit options in parliament on Monday, Prime Minister Theresa May's spokesman said on Thursday.","Reuters","2019-04-04T15:55:38+0000","article","None","World","News","5ca6295449f0eacbf1f80e9b",80,0,"nyt://article/384b7a4c-922a-5814-ad3b-c89b9f562c63","Europe",NA,"No Indicative Brexit Votes Planned for Monday: UK PM May's Spokesman",NA,NA,"No Indicative Brexit Votes Planned for Monday: UK PM May's Spokesman",NA,NA,NA,"By REUTERS","REUTERS"
"19","https://www.nytimes.com/reuters/2019/04/08/world/europe/08reuters-britain-eu-may-francois.html","The deputy leader of a pro-Brexit faction in Britain's ruling Conservative Party has called for a vote of no confidence in Prime Minister Theresa May by Wednesday, Sky News reported.","The deputy leader of a pro-Brexit faction in Britain's ruling Conservative Party has called for a vote of no confidence in Prime Minister Theresa May by Wednesday, Sky News reported.","Reuters","2019-04-08T14:58:26+0000","article","None","World","News","5cab61ec49f0eacbf1f819d3",118,0,"nyt://article/1ebe70e4-4ce2-51b9-a972-7f6feb043bea","Europe",NA,"Brexit-Supporting Lawmaker Calls for No Confidence Vote in PM May: Sky",NA,NA,"Brexit-Supporting Lawmaker Calls for No Confidence Vote in PM May: Sky",NA,NA,NA,"By REUTERS","REUTERS"
"20","https://www.nytimes.com/reuters/2019/04/05/world/asia/05reuters-india-election-priyanka.html","Priyanka Gandhi Vadra became the latest member of India's storied Nehru-Gandhi dynasty to enter politics in January, but the boost she brings the opposition campaign may not turn the tide against Prime Minister Narendra Modi, polls show.","Priyanka Gandhi Vadra became the latest member of India's storied Nehru-Gandhi dynasty to enter politics in January, but the boost she brings the opposition campaign may not turn the tide against Prime Minister Narendra Modi, polls show.","Reuters","2019-04-05T12:22:22+0000","article","None","World","News","5ca748d849f0eacbf1f81244",964,0,"nyt://article/4c6c2c7d-ec73-5bce-9636-7dba93a57445","Asia Pacific",NA,"In Indian Election, Gandhi Sibling Charms but May Struggle to Win Votes",NA,NA,"In Indian Election, Gandhi Sibling Charms but May Struggle to Win Votes",NA,NA,NA,"By REUTERS","REUTERS"
"21","https://www.nytimes.com/reuters/2019/04/10/world/asia/10reuters-newzealand-shooting-parliament.html","Lawmakers in New Zealand voted almost unanimously on Wednesday to change gun laws, less than a month after its worst peacetime mass shooting, in which 50 people were killed in attacks on two mosques in Christchurch.","Lawmakers in New Zealand voted almost unanimously on Wednesday to change gun laws, less than a month after its worst peacetime mass shooting, in which 50 people were killed in attacks on two mosques in Christchurch.","Reuters","2019-04-10T10:04:33+0000","article","None","World","News","5cadc00b49f0eacbf1f82462",450,0,"nyt://article/e1dd53d8-e00f-54f3-91cb-e554cd632265","Asia Pacific",NA,"New Zealand Votes to Amend Gun Laws After Christchurch Attack",NA,NA,"New Zealand Votes to Amend Gun Laws After Christchurch Attack",NA,NA,NA,"By REUTERS","REUTERS"
"22","https://www.nytimes.com/reuters/2019/04/05/business/05reuters-amazon-com-facial-recognition.html","U.S. securities regulators shot down attempts by Amazon.com Inc to stop its investors from considering two shareholder proposals about the company's controversial sale of a facial recognition service, a sign of growing scrutiny of the technology.","U.S. securities regulators shot down attempts by Amazon.com Inc to stop its investors from considering two shareholder proposals about the company's controversial sale of a facial recognition service, a sign of growing scrutiny of the technology.","Reuters","2019-04-05T10:49:42+0000","article","None","Business","News","5ca7332049f0eacbf1f811fa",412,0,"nyt://article/6729a2b0-dc76-546c-9b94-7b0d63d4e223",NA,NA,"U.S. Blocks Amazon Efforts to Stop Shareholder Votes on Facial Recognition",NA,NA,"U.S. Blocks Amazon Efforts to Stop Shareholder Votes on Facial Recognition",NA,NA,NA,"By REUTERS","REUTERS"
"23","https://www.nytimes.com/aponline/2019/04/09/world/asia/ap-as-japan-nissan.html","Nissan's top executive apologized to its shareholders Monday for the unfolding scandal at the Japanese automaker and asked them to approve removing from its board its former chairman Carlos Ghosn, who faces allegations of financial misconduct.","Nissan's top executive apologized to its shareholders Monday for the unfolding scandal at the Japanese automaker and asked them to approve removing from its board its former chairman Carlos Ghosn, who faces allegations of financial misconduct.","AP","2019-04-09T15:48:29+0000","article","None","World","News","5cacbf2749f0eacbf1f81df3",547,0,"nyt://article/666fd41d-d049-5bb4-a78c-bf1aa48a36f9","Asia Pacific",NA,"Nissan Shareholders Meet to Vote on Ousting Ex-Chair Ghosn",NA,NA,"Nissan Shareholders Meet to Vote on Ousting Ex-Chair Ghosn",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"24","https://www.nytimes.com/reuters/2019/04/08/world/europe/08reuters-britain-eu-may-vote.html","British Prime Minister Theresa May is considering giving lawmakers a vote on whether to hold a second Brexit referendum in a bid to break the deadlock in talks with the opposition Labour Party, the Telegraph reported.","British Prime Minister Theresa May is considering giving lawmakers a vote on whether to hold a second Brexit referendum in a bid to break the deadlock in talks with the opposition Labour Party, the Telegraph reported.","Reuters","2019-04-08T22:19:25+0000","article","None","World","News","5cabc94749f0eacbf1f81b18",96,0,"nyt://article/9c5a0fdd-d088-52fa-b485-3de64b33c516","Europe",NA,"UK PM May Considering Offering Lawmakers a Vote on Second Brexit Referendum: Telegraph",NA,NA,"UK PM May Considering Offering Lawmakers a Vote on Second Brexit Referendum: Telegraph",NA,NA,NA,"By REUTERS","REUTERS"
"25","https://www.nytimes.com/reuters/2019/04/09/us/politics/09reuters-usa-budget-congress.html","U.S. House of Representatives Democrats on Tuesday canceled a planned floor vote on legislation to set federal spending levels for next year after the party's left wing demanded more money for domestic programs.","U.S. House of Representatives Democrats on Tuesday canceled a planned floor vote on legislation to set federal spending levels for next year after the party's left wing demanded more money for domestic programs.","Reuters","2019-04-10T00:19:58+0000","article","None","U.S.","News","5cad370949f0eacbf1f82275",414,0,"nyt://article/c0a945d6-4243-5319-8d9d-6ee723f58db2","Politics",NA,"U.S. House Democrats Call Off Budget Vote After Liberal Revolt",NA,NA,"U.S. House Democrats Call Off Budget Vote After Liberal Revolt",NA,NA,NA,"By REUTERS","REUTERS"
"26","https://www.nytimes.com/reuters/2019/04/08/world/asia/08reuters-india-election-poll.html","Indian Prime Minister Narendra Modi's ruling alliance will be just a few seats short of a majority in parliament, bolstered by a rise in nationalist sentiment over hostilities with arch foe Pakistan, a survey showed on Monday, days before voting b...","Indian Prime Minister Narendra Modi's ruling alliance will be just a few seats short of a majority in parliament, bolstered by a rise in nationalist sentiment over hostilities with arch foe Pakistan, a survey showed on Monday, days before voting begins. ","Reuters","2019-04-08T14:37:35+0000","article","None","World","News","5cab5d0949f0eacbf1f819a5",433,0,"nyt://article/8a4b4b00-5f5f-5964-a22f-cf37608404db","Asia Pacific",NA,"India's Modi-Led Alliance Closes In on Majority, Survey Shows Ahead of Vote",NA,NA,"India's Modi-Led Alliance Closes In on Majority, Survey Shows Ahead of Vote",NA,NA,NA,"By REUTERS","REUTERS"
"27","https://www.nytimes.com/reuters/2019/04/06/world/europe/06reuters-britain-eu-leadsom.html","A second public vote on Britain's membership of the European Union would be the ""ultimate betrayal"", Andrea Leadsom, the leader of the House of Commons or lower house of parliament, wrote in the Sunday Telegraph newspaper.","A second public vote on Britain's membership of the European Union would be the ""ultimate betrayal"", Andrea Leadsom, the leader of the House of Commons or lower house of parliament, wrote in the Sunday Telegraph newspaper.","Reuters","2019-04-06T20:57:57+0000","article","None","World","News","5ca9132f49f0eacbf1f81609",142,0,"nyt://article/96142fdd-659b-547b-9bec-f045f01e3c25","Europe",NA,"Second Brexit Vote Would Be 'Ultimate Betrayal': Leader of Lower UK Parliament",NA,NA,"Second Brexit Vote Would Be 'Ultimate Betrayal': Leader of Lower UK Parliament",NA,NA,NA,"By REUTERS","REUTERS"
"28","https://www.nytimes.com/reuters/2019/04/08/business/08reuters-eu-autos-technology.html","A key committee of EU lawmakers on Monday rejected a European Commission push for a wifi-based technology for cars, backing critics who support the alternative 5G standard.","A key committee of EU lawmakers on Monday rejected a European Commission push for a wifi-based technology for cars, backing critics who support the alternative 5G standard.","Reuters","2019-04-08T19:34:26+0000","article","None","Business","News","5caba29c49f0eacbf1f81a6e",234,0,"nyt://article/98b25eac-e165-5782-a066-c7047686d759",NA,NA,"Key EU Lawmaking Committee Votes Against EU Wifi-Based Car Standard",NA,NA,"Key EU Lawmaking Committee Votes Against EU Wifi-Based Car Standard",NA,NA,NA,"By REUTERS","REUTERS"
"29","https://www.nytimes.com/reuters/2019/04/08/world/europe/08reuters-britain-eu-letter.html","Prime Minister Theresa May and Labour are yet to agree whether a customs union or confirmatory public vote would be part of a compromise deal to win the opposition party's support for a Brexit deal, the Telegraph's deputy political editor reported...","Prime Minister Theresa May and Labour are yet to agree whether a customs union or confirmatory public vote would be part of a compromise deal to win the opposition party's support for a Brexit deal, the Telegraph's deputy political editor reported.","Reuters","2019-04-08T15:01:38+0000","article","None","World","News","5cab62ac49f0eacbf1f819d5",103,0,"nyt://article/70cc168f-dcc5-5d5c-8b3a-dc23e1f891d3","Europe",NA,"Discussions Ongoing Between UK PM May and Labour on Customs Union, Public Vote: Telegraph",NA,NA,"Discussions Ongoing Between UK PM May and Labour on Customs Union, Public Vote: Telegraph",NA,NA,NA,"By REUTERS","REUTERS"
"30","https://www.nytimes.com/reuters/2019/04/05/world/europe/05reuters-eu-election-right-salvini.html","Italy's Deputy Prime Minister Matteo Salvini said on Friday he would host a major rally of European nationalist and far-right parties to promote a shared political vision ahead of May's EU parliamentary elections.","Italy's Deputy Prime Minister Matteo Salvini said on Friday he would host a major rally of European nationalist and far-right parties to promote a shared political vision ahead of May's EU parliamentary elections.","Reuters","2019-04-05T13:13:16+0000","article","None","World","News","5ca754c749f0eacbf1f8127b",569,0,"nyt://article/d1747b59-f3d6-525e-a82f-12e043099b50","Europe",NA,"Salvini Plans Rally to Unite Europe's Far-Right Ahead of Vote",NA,NA,"Salvini Plans Rally to Unite Europe's Far-Right Ahead of Vote",NA,NA,NA,"By REUTERS","REUTERS"
"31","https://www.nytimes.com/2019/04/04/world/middleeast/israel-election-rap-tamer-nafar.html","In a video that’s going viral, a hip-hop artist argues with himself, but ultimately says the benefits of voting outweigh the risks of staying home.","In a video that’s going viral, a hip-hop artist argues with himself, but ultimately says the benefits of voting outweigh the risks of staying home.","The New York Times","2019-04-04T15:48:17+0000","article","Foreign","World","News","5ca6279b49f0eacbf1f80e8e",959,0,"nyt://article/3b24fec9-bf35-5d31-bf11-429944f8d161","Middle East","6","Boycott Israel’s Election? A Palestinian Rapper Says No",NA,NA,"Opposing Boycott of Israeli Vote, in Hip-Hop Video",NA,NA,NA,"By DAVID M. HALBFINGER",NA
"32","https://www.nytimes.com/2019/04/06/world/europe/spain-monarchy-majorca-vote.html","Sponsors of straw polls on the island, long a favorite vacation spot for the royal family, say the role of the institution is a central question for the country’s future.","Sponsors of straw polls on the island, long a favorite vacation spot for the royal family, say the role of the institution is a central question for the country’s future.","The New York Times","2019-04-06T07:27:33+0000","article","Foreign","World","News","5ca8553f49f0eacbf1f814c9",1160,0,"nyt://article/f4cc32d6-a989-529c-b8d4-bd4d3afe704a","Europe","8","Majorca Has Strong Links to Spain’s Monarchy. So Why Vote on Abolishing It?",NA,NA,"Referendum on the Spanish Monarchy",NA,NA,NA,"By RAPHAEL MINDER",NA
"33","https://www.nytimes.com/reuters/2019/04/08/business/08reuters-nissan-ghosn-shareholders-saikawa.html","Nissan Motor Co shareholders ousted Carlos Ghosn as a director on Monday, severing his last tie with the Japanese automaker he rescued from near-bankruptcy two decades ago and from which he is now accused of siphoning funds.","Nissan Motor Co shareholders ousted Carlos Ghosn as a director on Monday, severing his last tie with the Japanese automaker he rescued from near-bankruptcy two decades ago and from which he is now accused of siphoning funds.","Reuters","2019-04-08T04:34:13+0000","article","None","Business","News","5caacf9f49f0eacbf1f81827",676,0,"nyt://article/57011f8e-bf08-5f3c-8772-04e2ed50cd69",NA,NA,"With One Final Vote, Nissan Shareholders Dump Ghosn, Seek Clarity on Company's Future",NA,NA,"With One Final Vote, Nissan Shareholders Dump Ghosn, Seek Clarity on Company's Future",NA,NA,NA,"By REUTERS","REUTERS"
"34","https://www.nytimes.com/reuters/2019/04/09/world/europe/09reuters-greece-mitsotakis.html","Greece's potential next prime minister, Kyriakos Mitsotakis, says he plans to unblock privatizations, cut taxes and enact meaningful reforms to attract investment, increase state efficiency and make the pension system viable. ","Greece's potential next prime minister, Kyriakos Mitsotakis, says he plans to unblock privatizations, cut taxes and enact meaningful reforms to attract investment, increase state efficiency and make the pension system viable. ","Reuters","2019-04-09T14:04:22+0000","article","None","World","News","5caca6c049f0eacbf1f81d60",815,0,"nyt://article/6cdd99e3-4b21-5b15-a135-b8e60741700c","Europe",NA,"Greek Conservative Leader Eyes EU Vote Victory, PM Post in Election by Autumn",NA,NA,"Greek Conservative Leader Eyes EU Vote Victory, PM Post in Election by Autumn",NA,NA,NA,"By REUTERS","REUTERS"
"35","https://www.nytimes.com/reuters/2019/04/09/business/09reuters-barclays-activist.html","Activist Sherborne Investors on Monday wrote another letter to shareholders of Barclays seeking to drum up support for the election of its founder Edward Bramson to the board of the British bank.","Activist Sherborne Investors on Monday wrote another letter to shareholders of Barclays seeking to drum up support for the election of its founder Edward Bramson to the board of the British bank.","Reuters","2019-04-09T08:25:05+0000","article","None","Business","News","5cac573c49f0eacbf1f81c64",177,0,"nyt://article/f9001e59-c183-58ad-84e1-9155bd9672b9",NA,NA,"Activist Bramson Renews Vote Plea to Barclays Shareholders",NA,NA,"Activist Bramson Renews Vote Plea to Barclays Shareholders",NA,NA,NA,"By REUTERS","REUTERS"
"36","https://www.nytimes.com/2019/04/05/opinion/israel-election-gantz-netanyahu.html","Why Netanyahu’s challenger deserves to win","Why Netanyahu’s challenger deserves to win","The New York Times","2019-04-05T23:58:50+0000","article","OpEd","Opinion","Op-Ed","5ca7ec1349f0eacbf1f81473",877,0,"nyt://article/22f8dced-7240-5e9e-88d3-542f4798ec4b",NA,"19","Jewish Memory and Israel’s Election",NA,NA,"Jewish  Memory and  Israel’s Vote",NA,NA,NA,"By BRET STEPHENS",NA
"37","https://www.nytimes.com/2019/04/04/us/politics/trump-michael-desmond-irs.html","The request raised questions about whether the president had other motivations. For months, he has seethed over vows by congressional Democrats that they would move to obtain his tax returns from the I.R.S.","The request raised questions about whether the president had other motivations. For months, he has seethed over vows by congressional Democrats that they would move to obtain his tax returns from the I.R.S.","The New York Times","2019-04-04T22:28:41+0000","article","Washington","U.S.","News","5ca6857349f0eacbf1f81011",803,0,"nyt://article/f2a3e929-a3ab-5a43-a37b-58e4162e25cb","Politics","5","Trump Asked That Confirmation of I.R.S. Counsel Be a Priority",NA,NA,"Trump Asked Senator to Prioritize Vote on I.R.S. Nominee",NA,NA,NA,"By MAGGIE HABERMAN and NICHOLAS FANDOS",NA
