"","web_url","snippet","lead_paragraph","source","pub_date","document_type","news_desk","section_name","subsectoinName","type_of_material","_id","word_count","score","uri","headline.main","headline.kicker","headline.content_kicker","headline.print_headline","headline.name","headline.seo","headline.sub","byline.original","byline.organization","print_page"
"308","https://www.nytimes.com/reuters/2019/04/04/world/europe/04reuters-germany-politics-multilateralism-analysis.html","Keen to use its presidency of the U.N. Security Council to demonstrate its commitment to multilateralism, Germany has laid itself bare to criticism from disenchanted allies of double standards on defense spending, energy and arms exports.","Keen to use its presidency of the U.N. Security Council to demonstrate its commitment to multilateralism, Germany has laid itself bare to criticism from disenchanted allies of double standards on defense spending, energy and arms exports.","Reuters","2019-04-04T14:46:32+0000","article","None","World","Europe","News","5ca6192149f0eacbf1f80e40",1077,0,"nyt://article/a37fa9da-06fb-55f7-94b2-966ed57f4ace","Double Standards? German Multilateralist Mantra Under Scrutiny",NA,NA,"Double Standards? German Multilateralist Mantra Under Scrutiny",NA,NA,NA,"By REUTERS","REUTERS",NA
"309","https://www.nytimes.com/2019/04/04/arts/design/daniel-rycharski-poland.html","Daniel Rycharski’s work is the subject of a major exhibition at Warsaw’s Museum of Modern Art. But that doesn’t mean he’s found acceptance.","Daniel Rycharski’s work is the subject of a major exhibition at Warsaw’s Museum of Modern Art. But that doesn’t mean he’s found acceptance.","The New York Times","2019-04-04T14:26:23+0000","article","Culture","Arts","Art & Design","News","5ca6146949f0eacbf1f80e2e",1114,0,"nyt://article/58390bc8-c268-5111-8ea2-36640e5145b6","Gay Artist Wants to Change Poland, Starting With One Village",NA,NA,"Gay Artist Wants to Change Poland, Starting With One Village",NA,NA,NA,"By ALEX MARSHALL",NA,NA
"310","https://www.nytimes.com/2019/04/01/world/asia/singapore-fake-news-law.html","The government says the legislation would combat misinformation that harms the public interest, but rights advocates worry that it could be used to mute free speech.","The government says the legislation would combat misinformation that harms the public interest, but rights advocates worry that it could be used to mute free speech.","The New York Times","2019-04-01T16:18:45+0000","article","Foreign","World","Asia Pacific","News","5ca23a3f49f0eacbf1f7b23f",1091,0,"nyt://article/ceb02754-e895-53eb-8378-5215acde57a0","Singapore Plans Law to Fight False News, but Critics Fear Repression",NA,NA,"Singapore Proposes a Law to Fight Fake News. Critics See a Hidden Threat.",NA,NA,NA,"By MIKE IVES and RAYMOND ZHONG",NA,"6"
"311","https://www.nytimes.com/2019/04/01/us/politics/trump-e-score-rating.html","The E-Score measures awareness and appeal of individuals in the public eye. President Trump was most often described as “aggressive” and “mean,” according to his scores from December.","The E-Score measures awareness and appeal of individuals in the public eye. President Trump was most often described as “aggressive” and “mean,” according to his scores from December.","The New York Times","2019-04-02T00:06:40+0000","article","Washington","U.S.","Politics","News","5ca2a7ea49f0eacbf1f7ff27",1010,0,"nyt://article/129b767d-ac7c-5f17-ad1c-6b2b6d9513aa","Trump Lives by Ratings. He Won’t Like This One.",NA,NA,"In These Ratings, President Scores High for ‘Aggressive’ and ‘Mean’",NA,NA,NA,"By ANNIE KARNI",NA,"20"
"312","https://www.nytimes.com/reuters/2019/04/04/world/europe/04reuters-mideast-crisis-syria-russia-prigozhin-exclusive.html","Behind the perimeter of a&#160;defence&#160;ministry base in southern Russia stand&#160;three barrack buildings where two witnesses say they have seen private fighters being billeted before they are dispatched to fight&#160;in Syria for President ...","Behind the perimeter of a&#160;defence&#160;ministry base in southern Russia stand&#160;three barrack buildings where two witnesses say they have seen private fighters being billeted before they are dispatched to fight&#160;in Syria for President Bashar al-Assad.","Reuters","2019-04-04T14:46:33+0000","article","None","World","Europe","News","5ca6192349f0eacbf1f80e41",1175,0,"nyt://article/ce231135-a2cf-5a6c-8e12-0bef78f2c0ef","Exclusive: Kids' Camp on a Defence Base? How Russian Firms Masked Secret Military Work",NA,NA,"Exclusive: Kids' Camp on a Defence Base? How Russian Firms Masked Secret Military Work",NA,NA,NA,"By REUTERS","REUTERS",NA
"313","https://www.nytimes.com/2019/04/03/theater/john-kani-antony-sher-kunene-and-the-king.html","South African actors John Kani and Antony Sher reunite for a play that explores how attitudes have, and haven’t changed, in the 25 years since democracy.","South African actors John Kani and Antony Sher reunite for a play that explores how attitudes have, and haven’t changed, in the 25 years since democracy.","The New York Times","2019-04-03T14:00:05+0000","article","Arts&Leisure","Theater",NA,"News","5ca4bcbf49f0eacbf1f808ee",1131,0,"nyt://article/45f2c1f0-17a8-5007-b2da-55c3aca7a948","Stage Royalty Joined, and Separated, by Apartheid",NA,NA,"Making Sense of South Africa’s Journey",NA,NA,NA,"By ROSLYN SULCAS",NA,"11"
"314","https://www.nytimes.com/2019/04/03/us/politics/senate-republicans-nuclear-option.html","For the third time since 2013, the Senate majority has changed the chamber’s rules on its own, this time to compress the time for debate on Trump nominees.","For the third time since 2013, the Senate majority has changed the chamber’s rules on its own, this time to compress the time for debate on Trump nominees.","The New York Times","2019-04-03T19:43:14+0000","article","Washington","U.S.","Politics","News","5ca50d2d49f0eacbf1f80aef",1246,0,"nyt://article/3097a3e1-31fc-514c-a08d-7279ab1c9e9c","Senate Republicans Go ‘Nuclear’ to Speed Up Trump Confirmations",NA,NA,"Senate G.O.P. Alters Rules  Over Backlog on Nominees",NA,NA,NA,"By GLENN THRUSH",NA,"17"
"315","https://www.nytimes.com/2019/04/03/nyregion/trump-twitter-block-lawsuit.html","A federal appeals panel will soon rule on whether President Trump violated the First Amendment when he blocked people on Twitter.","A federal appeals panel will soon rule on whether President Trump violated the First Amendment when he blocked people on Twitter.","The New York Times","2019-04-03T22:29:41+0000","article","Metro","New York",NA,"News","5ca5342f49f0eacbf1f80b8d",1235,0,"nyt://article/1c871db9-0f91-5877-82a6-12e3e5d9d079","If Trump Can Legally Block Critics on Twitter, Your Local Politician May Do It, Too",NA,NA,"Now Political Blocking of Critics Is Local",NA,NA,NA,"By COLIN MOYNIHAN",NA,"20"
"316","https://www.nytimes.com/2019/04/03/business/economy/japan-economy-china-abenomics.html","A slump in exports raises questions about how effective Prime Minister Shinzo Abe’s economic policies would have been without Chinese help.","A slump in exports raises questions about how effective Prime Minister Shinzo Abe’s economic policies would have been without Chinese help.","The New York Times","2019-04-03T07:00:06+0000","article","Business","Business","Economy","News","5ca45a5049f0eacbf1f806f0",1174,0,"nyt://article/850e1996-c23b-580f-9fee-4be8d148f7b7","Japan Stumbles as China’s Growth Engine Slows",NA,NA,"Japan Stumbles as China’s Engine Slows",NA,NA,NA,"By BEN DOOLEY",NA,"1"
"317","https://www.nytimes.com/2019/04/01/us/politics/nra-domestic-violence-congress.html","The National Rifle Association is trying to defeat a provision in the new Violence Against Women Act that could deny firearms to abusive boyfriends. But Congress is changing.","The National Rifle Association is trying to defeat a provision in the new Violence Against Women Act that could deny firearms to abusive boyfriends. But Congress is changing.","The New York Times","2019-04-01T14:25:27+0000","article","Washington","U.S.","Politics","News","5ca21fb149f0eacbf1f7b1f6",1293,0,"nyt://article/d9510af3-e6a6-5f0a-8987-313006a975ac","Why the N.R.A. Opposes New Domestic Abuse Legislation",NA,NA,"N.R.A.’s Next Target: Violence Against Women Act",NA,NA,NA,"By SHERYL GAY STOLBERG",NA,"18"
"318","https://www.nytimes.com/2019/04/01/us/california-police-deadly-force-kosher-marijuana.html","Monday: A CALMatters podcast will explore an urgent issue; Nipsey Hussle, the rapper, has been killed; and getting kosher cannabis","Monday: A CALMatters podcast will explore an urgent issue; Nipsey Hussle, the rapper, has been killed; and getting kosher cannabis","The New York Times","2019-04-01T13:37:04+0000","article","National","U.S.",NA,"briefing","5ca2145a49f0eacbf1f7b1c8",1261,0,"nyt://article/e01fa20e-f78a-58db-88c8-bbb5ec0d3c07","The Looming Fight Over How to Police the Police","California Today","California Today","",NA,NA,NA,"By JILL COWAN",NA,NA
"319","https://www.nytimes.com/2019/04/01/us/politics/trump-putin-venezuela-red-line.html","Will Venezuela be the place where President Trump, who has often seemed to tolerate Russian provocations, finally draws his own red line?","Will Venezuela be the place where President Trump, who has often seemed to tolerate Russian provocations, finally draws his own red line?","The New York Times","2019-04-01T09:00:09+0000","article","Washington","U.S.","Politics","News Analysis","5ca1d37349f0eacbf1f7b141",1297,0,"nyt://article/f47cbd75-e366-54f5-ba74-50df40086d53","Trump, Putin and a Possible ‘Red-Line Moment’ in Venezuela","News Analysis","News Analysis","As Russia Barges In, Trump Faces a Red-Line Moment in Venezuela",NA,NA,NA,"By DAVID E. SANGER",NA,"12"
"320","https://www.nytimes.com/2019/04/04/podcasts/the-daily/mueller-report-barr-summary.html","The attorney general turned a report of nearly 400 pages into a four-page summary. Members of the special counsel’s team say something was lost.","The attorney general turned a report of nearly 400 pages into a four-page summary. Members of the special counsel’s team say something was lost.","The New York Times","2019-04-04T09:00:11+0000","article","Podcasts","Podcasts","The Daily","News","5ca5c7f849f0eacbf1f80d1a",305,0,"nyt://article/b4966937-b877-51b5-af52-a9cf83283dab","New Insights Into the Mueller Report","The Daily","The Daily","New Insights Into the Mueller Report",NA,NA,NA,NA,NA,NA
"321","https://www.nytimes.com/2019/04/03/opinion/trump-puerto-rico.html","The logic seems to go that everyone is better off, even minorities, when white people are calling the shots.","The logic seems to go that everyone is better off, even minorities, when white people are calling the shots.","The New York Times","2019-04-04T00:09:17+0000","article","OpEd","Opinion",NA,"Op-Ed","5ca54b8849f0eacbf1f80bdc",1363,0,"nyt://article/999b455a-aed7-5283-94cf-99374e60381a","Trump to Puerto Rico: Who’s Your Daddy?",NA,NA,"Trump to Puerto Rico: Who’s Your Daddy?",NA,NA,NA,"By CHARLES M. BLOW",NA,NA
"322","https://www.nytimes.com/aponline/2019/04/02/world/americas/ap-lt-costa-rica-nicaragua-struggling-exiles.html","Back in Nicaragua, she owned her own home and made enough as an elementary substitute teacher and lawyers' assistant to eke out a stable, if not luxurious, life.","Back in Nicaragua, she owned her own home and made enough as an elementary substitute teacher and lawyers' assistant to eke out a stable, if not luxurious, life.","AP","2019-04-02T04:06:49+0000","article","None","World","Americas","News","5ca2e03349f0eacbf1f7ffd6",1286,0,"nyt://article/85462824-7d29-5275-8647-2d41cf34ce55","Fate in Limbo, Many Nicaraguan Exiles Struggle in Costa Rica",NA,NA,"Fate in Limbo, Many Nicaraguan Exiles Struggle in Costa Rica",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS",NA
"323","https://www.nytimes.com/2019/04/04/nyregion/homeless-buildings-sold-de-blasio-democrats.html","The lawyer’s work for Mayor Bill de Blasio may resurrect questions of whether the mayor blurs the line between city business and political fund-raising.","The lawyer’s work for Mayor Bill de Blasio may resurrect questions of whether the mayor blurs the line between city business and political fund-raising.","The New York Times","2019-04-04T09:00:10+0000","article","Metro","New York",NA,"News","5ca5c7f549f0eacbf1f80d14",1502,0,"nyt://article/76544e35-e780-5d88-83bf-248a61571ead","Landlords Get a $173 Million Deal From City as Their Lawyer Raises Funds for de Blasio",NA,NA,"Landlords’ Lucrative Deal With the City Raises Eyebrows",NA,NA,NA,"By WILLIAM NEUMAN",NA,"20"
"324","https://www.nytimes.com/2019/04/04/business/economy-manufacturing-jobs-trump.html","American manufacturers have added jobs for 19 straight months, a streak that could extend to 20 on Friday. But there are signs the growth is slowing.","American manufacturers have added jobs for 19 straight months, a streak that could extend to 20 on Friday. But there are signs the growth is slowing.","The New York Times","2019-04-04T09:00:11+0000","article","Business","Business",NA,"News","5ca5c7f649f0eacbf1f80d16",1382,0,"nyt://article/55e6d8b1-d84f-50e3-8f4d-8723c382466e","Manufacturing Surge, a Boon for Trump, May Be Fading",NA,NA,"Industrial Surge, a Boon for Trump, May Be Fading",NA,NA,NA,"By BEN CASSELMAN",NA,"1"
